date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:38:46	499/499	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Feb%202018%2012:41:26%20GMT	https://static-pepper.dealabs.com/users/user_small_listing_avatar/default/79809_2.jpg	C:/wamp64/www/indus/static-pepper.dealabs.com/users/user_small_listing_avatar/default/79809_2.jpg	(from https://www.dealabs.com/bons-plans)
15:38:46	16374/16374	---MC-	302	error ('Found')	text/html	date:Thu,%2022%20Feb%202018%2014:38:45%20GMT	https://www.dealabs.com/visit/thread/1179102	C:/wamp64/www/indus/www.dealabs.com/visit/thread/1179102	(from https://www.dealabs.com/bons-plans)
15:38:47	284432/284432	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:45%20GMT	https://www.dealabs.com/bons-plans/selection-de-packs-nintendo-switch-en-promotion-ex-console-neon-arms-super-mario-odyssey-1179270	C:/wamp64/www/indus/www.dealabs.com/bons-plans/selection-de-packs-nintendo-switch-en-promotion-ex-console-neon-arms-super-mario-odyssey-1179270.html	(from https://www.dealabs.com/bons-plans)
15:38:47	16494/16494	---MC-	302	error ('Found')	text/html	date:Thu,%2022%20Feb%202018%2014:38:45%20GMT	https://www.dealabs.com/visit/thread/1179270	C:/wamp64/www/indus/www.dealabs.com/visit/thread/1179270	(from https://www.dealabs.com/bons-plans)
15:38:47	218417/218417	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:46%20GMT	https://www.dealabs.com/bons-plans/ballon-adidas-europa-league-1179157	C:/wamp64/www/indus/www.dealabs.com/bons-plans/ballon-adidas-europa-league-1179157.html	(from https://www.dealabs.com/bons-plans)
15:38:48	16154/16154	---MC-	302	error ('Found')	text/html	date:Thu,%2022%20Feb%202018%2014:38:47%20GMT	https://www.dealabs.com/visit/thread/1179157	C:/wamp64/www/indus/www.dealabs.com/visit/thread/1179157	(from https://www.dealabs.com/bons-plans)
15:38:48	653798/653798	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:46%20GMT	https://www.dealabs.com/bons-plans/decathlon	C:/wamp64/www/indus/www.dealabs.com/bons-plans/decathlon.html	(from https://www.dealabs.com/bons-plans)
15:38:49	644784/644784	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:47%20GMT	https://www.dealabs.com/codes-promo/cdiscount	C:/wamp64/www/indus/www.dealabs.com/codes-promo/cdiscount.html	(from https://www.dealabs.com/bons-plans)
15:38:50	632724/632724	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:48%20GMT	https://www.dealabs.com/codes-promo/darty	C:/wamp64/www/indus/www.dealabs.com/codes-promo/darty.html	(from https://www.dealabs.com/bons-plans)
15:38:50	629286/629286	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:49%20GMT	https://www.dealabs.com/codes-promo/rueducommerce	C:/wamp64/www/indus/www.dealabs.com/codes-promo/rueducommerce.html	(from https://www.dealabs.com/bons-plans)
15:38:51	615043/615043	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:49%20GMT	https://www.dealabs.com/codes-promo/amazon	C:/wamp64/www/indus/www.dealabs.com/codes-promo/amazon.html	(from https://www.dealabs.com/bons-plans)
15:38:51	626977/626977	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:50%20GMT	https://www.dealabs.com/codes-promo/nike	C:/wamp64/www/indus/www.dealabs.com/codes-promo/nike.html	(from https://www.dealabs.com/bons-plans)
15:38:52	669167/669167	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:50%20GMT	https://www.dealabs.com/codes-promo/fnac	C:/wamp64/www/indus/www.dealabs.com/codes-promo/fnac.html	(from https://www.dealabs.com/bons-plans)
15:38:52	607121/607121	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:51%20GMT	https://www.dealabs.com/codes-promo/adidas	C:/wamp64/www/indus/www.dealabs.com/codes-promo/adidas.html	(from https://www.dealabs.com/bons-plans)
15:38:53	492357/492357	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:51%20GMT	https://www.dealabs.com/codes-promo/ebay	C:/wamp64/www/indus/www.dealabs.com/codes-promo/ebay.html	(from https://www.dealabs.com/bons-plans)
15:38:54	581675/581675	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:52%20GMT	https://www.dealabs.com/codes-promo/reebok	C:/wamp64/www/indus/www.dealabs.com/codes-promo/reebok.html	(from https://www.dealabs.com/bons-plans)
15:38:54	654880/654880	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:53%20GMT	https://www.dealabs.com/codes-promo/gearbest	C:/wamp64/www/indus/www.dealabs.com/codes-promo/gearbest.html	(from https://www.dealabs.com/bons-plans)
15:38:55	316566/316566	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:53%20GMT	https://www.dealabs.com/codes-promo/tomtop	C:/wamp64/www/indus/www.dealabs.com/codes-promo/tomtop.html	(from https://www.dealabs.com/bons-plans)
15:38:55	581643/581643	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:54%20GMT	https://www.dealabs.com/codes-promo/levis	C:/wamp64/www/indus/www.dealabs.com/codes-promo/levis.html	(from https://www.dealabs.com/bons-plans)
15:38:56	437811/437811	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:54%20GMT	https://www.dealabs.com/bons-plans/canon.fr	C:/wamp64/www/indus/www.dealabs.com/bons-plans/canon.html	(from https://www.dealabs.com/bons-plans)
15:38:56	289698/289698	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:55%20GMT	https://www.dealabs.com/codes-promo/photo-sur-toile	C:/wamp64/www/indus/www.dealabs.com/codes-promo/photo-sur-toile.html	(from https://www.dealabs.com/bons-plans)
15:38:57	559676/559676	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:55%20GMT	https://www.dealabs.com/codes-promo/carrefour	C:/wamp64/www/indus/www.dealabs.com/codes-promo/carrefour.html	(from https://www.dealabs.com/bons-plans)
15:38:57	496041/496041	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:56%20GMT	https://www.dealabs.com/codes-promo/auchan	C:/wamp64/www/indus/www.dealabs.com/codes-promo/auchan.html	(from https://www.dealabs.com/bons-plans)
15:38:58	466383/466383	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:56%20GMT	https://www.dealabs.com/codes-promo/leclerc	C:/wamp64/www/indus/www.dealabs.com/codes-promo/leclerc.html	(from https://www.dealabs.com/bons-plans)
15:38:58	619358/619358	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:57%20GMT	https://www.dealabs.com/codes-promo/vente-privee	C:/wamp64/www/indus/www.dealabs.com/codes-promo/vente-privee.html	(from https://www.dealabs.com/bons-plans)
15:38:59	597395/597395	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:57%20GMT	https://www.dealabs.com/codes-promo/boulanger	C:/wamp64/www/indus/www.dealabs.com/codes-promo/boulanger.html	(from https://www.dealabs.com/bons-plans)
15:39:00	652094/652094	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:58%20GMT	https://www.dealabs.com/codes-promo/priceminister	C:/wamp64/www/indus/www.dealabs.com/codes-promo/priceminister.html	(from https://www.dealabs.com/bons-plans)
15:39:00	655856/655856	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:59%20GMT	https://www.dealabs.com/codes-promo/groupon	C:/wamp64/www/indus/www.dealabs.com/codes-promo/groupon.html	(from https://www.dealabs.com/bons-plans)
15:39:00	596811/596811	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:59%20GMT	https://www.dealabs.com/codes-promo/showroomprive	C:/wamp64/www/indus/www.dealabs.com/codes-promo/showroomprive.html	(from https://www.dealabs.com/bons-plans)
15:39:01	594435/594435	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:00%20GMT	https://www.dealabs.com/codes-promo/bouyguestelecom	C:/wamp64/www/indus/www.dealabs.com/codes-promo/bouyguestelecom.html	(from https://www.dealabs.com/bons-plans)
15:39:02	686977/686977	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:00%20GMT	https://www.dealabs.com/bons-plans/itunes-apple	C:/wamp64/www/indus/www.dealabs.com/bons-plans/itunes-apple.html	(from https://www.dealabs.com/bons-plans)
15:39:03	656410/656410	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:01%20GMT	https://www.dealabs.com/codes-promo/nocibe	C:/wamp64/www/indus/www.dealabs.com/codes-promo/nocibe.html	(from https://www.dealabs.com/bons-plans)
15:39:03	547912/547912	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:01%20GMT	https://www.dealabs.com/codes-promo/sephora	C:/wamp64/www/indus/www.dealabs.com/codes-promo/sephora.html	(from https://www.dealabs.com/bons-plans)
15:39:04	472862/472862	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:02%20GMT	https://www.dealabs.com/codes-promo/laredoute	C:/wamp64/www/indus/www.dealabs.com/codes-promo/laredoute.html	(from https://www.dealabs.com/bons-plans)
15:39:04	613936/613936	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:02%20GMT	https://www.dealabs.com/codes-promo/zalando	C:/wamp64/www/indus/www.dealabs.com/codes-promo/zalando.html	(from https://www.dealabs.com/bons-plans)
15:39:04	494154/494154	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:03%20GMT	https://www.dealabs.com/codes-promo/marionnaud	C:/wamp64/www/indus/www.dealabs.com/codes-promo/marionnaud.html	(from https://www.dealabs.com/bons-plans)
15:39:05	480698/480698	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:03%20GMT	https://www.dealabs.com/codes-promo/oxybul	C:/wamp64/www/indus/www.dealabs.com/codes-promo/oxybul.html	(from https://www.dealabs.com/bons-plans)
15:39:06	444631/444631	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:04%20GMT	https://www.dealabs.com/codes-promo/sarenza	C:/wamp64/www/indus/www.dealabs.com/codes-promo/sarenza.html	(from https://www.dealabs.com/bons-plans)
15:39:06	635384/635384	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:05%20GMT	https://www.dealabs.com/codes-promo/asos	C:/wamp64/www/indus/www.dealabs.com/codes-promo/asos.html	(from https://www.dealabs.com/bons-plans)
15:39:07	529881/529881	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:05%20GMT	https://www.dealabs.com/codes-promo/conforama	C:/wamp64/www/indus/www.dealabs.com/codes-promo/conforama.html	(from https://www.dealabs.com/bons-plans)
15:39:07	522029/522029	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:06%20GMT	https://www.dealabs.com/codes-promo/gemo	C:/wamp64/www/indus/www.dealabs.com/codes-promo/gemo.html	(from https://www.dealabs.com/bons-plans)
15:39:08	629871/629871	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:06%20GMT	https://www.dealabs.com/codes-promo/ldlc	C:/wamp64/www/indus/www.dealabs.com/codes-promo/ldlc.html	(from https://www.dealabs.com/bons-plans)
15:39:08	343919/343919	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:07%20GMT	https://www.dealabs.com/codes-promo/ikea	C:/wamp64/www/indus/www.dealabs.com/codes-promo/ikea.html	(from https://www.dealabs.com/bons-plans)
15:39:09	638931/638931	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:08%20GMT	https://www.dealabs.com/codes-promo/hm	C:/wamp64/www/indus/www.dealabs.com/codes-promo/hm.html	(from https://www.dealabs.com/bons-plans)
15:39:10	551194/551194	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:08%20GMT	https://www.dealabs.com/codes-promo/photobox	C:/wamp64/www/indus/www.dealabs.com/codes-promo/photobox.html	(from https://www.dealabs.com/bons-plans)
15:39:10	390287/390287	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:09%20GMT	https://www.dealabs.com/codes-promo/decathlon	C:/wamp64/www/indus/www.dealabs.com/codes-promo/decathlon.html	(from https://www.dealabs.com/bons-plans)
15:39:11	553396/553396	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:09%20GMT	https://www.dealabs.com/codes-promo/etam	C:/wamp64/www/indus/www.dealabs.com/codes-promo/etam.html	(from https://www.dealabs.com/bons-plans)
15:39:11	537783/537783	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:10%20GMT	https://www.dealabs.com/codes-promo/yves-rocher	C:/wamp64/www/indus/www.dealabs.com/codes-promo/yves-rocher.html	(from https://www.dealabs.com/bons-plans)
15:39:12	563368/563368	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:10%20GMT	https://www.dealabs.com/codes-promo/but	C:/wamp64/www/indus/www.dealabs.com/codes-promo/but.html	(from https://www.dealabs.com/bons-plans)
15:39:12	572538/572538	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:11%20GMT	https://www.dealabs.com/codes-promo/photoweb	C:/wamp64/www/indus/www.dealabs.com/codes-promo/photoweb.html	(from https://www.dealabs.com/bons-plans)
15:39:13	243969/243969	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:11%20GMT	https://www.dealabs.com/codes-promo/sosh	C:/wamp64/www/indus/www.dealabs.com/codes-promo/sosh.html	(from https://www.dealabs.com/bons-plans)
15:39:13	616257/616257	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:12%20GMT	https://www.dealabs.com/codes-promo/hollister	C:/wamp64/www/indus/www.dealabs.com/codes-promo/hollister.html	(from https://www.dealabs.com/bons-plans)
15:39:14	481643/481643	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:12%20GMT	https://www.dealabs.com/codes-promo/monoprix	C:/wamp64/www/indus/www.dealabs.com/codes-promo/monoprix.html	(from https://www.dealabs.com/bons-plans)
15:39:14	299681/299681	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:12%20GMT	https://www.dealabs.com/codes-promo/cultura	C:/wamp64/www/indus/www.dealabs.com/codes-promo/cultura.html	(from https://www.dealabs.com/bons-plans)
15:39:14	209605/209605	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:13%20GMT	https://www.dealabs.com/codes-promo/manomano	C:/wamp64/www/indus/www.dealabs.com/codes-promo/manomano.html	(from https://www.dealabs.com/bons-plans)
15:39:15	640244/640244	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:13%20GMT	https://www.dealabs.com/codes-promo/uber	C:/wamp64/www/indus/www.dealabs.com/codes-promo/uber.html	(from https://www.dealabs.com/bons-plans)
15:39:16	423251/423251	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:14%20GMT	https://www.dealabs.com/codes-promo/microsoftstore	C:/wamp64/www/indus/www.dealabs.com/codes-promo/microsoftstore.html	(from https://www.dealabs.com/bons-plans)
15:39:16	355713/355713	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:14%20GMT	https://www.dealabs.com/codes-promo/micromania	C:/wamp64/www/indus/www.dealabs.com/codes-promo/micromania.html	(from https://www.dealabs.com/bons-plans)
15:39:16	592492/592492	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:15%20GMT	https://www.dealabs.com/codes-promo/vertbaudet	C:/wamp64/www/indus/www.dealabs.com/codes-promo/vertbaudet.html	(from https://www.dealabs.com/bons-plans)
15:39:17	564979/564979	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:16%20GMT	https://www.dealabs.com/bons-plans/booking	C:/wamp64/www/indus/www.dealabs.com/bons-plans/booking.html	(from https://www.dealabs.com/bons-plans)
15:39:18	508468/508468	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:16%20GMT	https://www.dealabs.com/codes-promo/3suisses	C:/wamp64/www/indus/www.dealabs.com/codes-promo/3suisses.html	(from https://www.dealabs.com/bons-plans)
15:39:18	586958/586958	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:17%20GMT	https://www.dealabs.com/codes-promo/kiabi	C:/wamp64/www/indus/www.dealabs.com/codes-promo/kiabi.html	(from https://www.dealabs.com/bons-plans)
15:39:19	616253/616253	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:17%20GMT	https://www.dealabs.com/codes-promo/ubaldi	C:/wamp64/www/indus/www.dealabs.com/codes-promo/ubaldi.html	(from https://www.dealabs.com/bons-plans)
15:39:19	432647/432647	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:18%20GMT	https://www.dealabs.com/codes-promo/spartoo	C:/wamp64/www/indus/www.dealabs.com/codes-promo/spartoo.html	(from https://www.dealabs.com/bons-plans)
15:39:20	538800/538800	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:18%20GMT	https://www.dealabs.com/codes-promo/bonprix	C:/wamp64/www/indus/www.dealabs.com/codes-promo/bonprix.html	(from https://www.dealabs.com/bons-plans)
15:39:21	607410/607410	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:19%20GMT	https://www.dealabs.com/codes-promo/mister-auto	C:/wamp64/www/indus/www.dealabs.com/codes-promo/mister-auto.html	(from https://www.dealabs.com/bons-plans)
15:39:21	458206/458206	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:19%20GMT	https://www.dealabs.com/codes-promo/newlook	C:/wamp64/www/indus/www.dealabs.com/codes-promo/newlook.html	(from https://www.dealabs.com/bons-plans)
15:39:22	430482/430482	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:20%20GMT	https://www.dealabs.com/codes-promo/pimkie	C:/wamp64/www/indus/www.dealabs.com/codes-promo/pimkie.html	(from https://www.dealabs.com/bons-plans)
15:39:22	622606/622606	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:20%20GMT	https://www.dealabs.com/codes-promo/maty	C:/wamp64/www/indus/www.dealabs.com/codes-promo/maty.html	(from https://www.dealabs.com/bons-plans)
15:39:23	432479/432479	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:21%20GMT	https://www.dealabs.com/codes-promo/monalbumphoto	C:/wamp64/www/indus/www.dealabs.com/codes-promo/monalbumphoto.html	(from https://www.dealabs.com/bons-plans)
15:39:23	560450/560450	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:22%20GMT	https://www.dealabs.com/codes-promo/vistaprint	C:/wamp64/www/indus/www.dealabs.com/codes-promo/vistaprint.html	(from https://www.dealabs.com/bons-plans)
15:39:24	463155/463155	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:22%20GMT	https://www.dealabs.com/codes-promo/blancheporte	C:/wamp64/www/indus/www.dealabs.com/codes-promo/blancheporte.html	(from https://www.dealabs.com/bons-plans)
15:39:24	384612/384612	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:23%20GMT	https://www.dealabs.com/codes-promo/missguided	C:/wamp64/www/indus/www.dealabs.com/codes-promo/missguided.html	(from https://www.dealabs.com/bons-plans)
15:39:25	537128/537128	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:23%20GMT	https://www.dealabs.com/codes-promo/boohoo	C:/wamp64/www/indus/www.dealabs.com/codes-promo/boohoo.html	(from https://www.dealabs.com/bons-plans)
15:39:25	389639/389639	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:24%20GMT	https://www.dealabs.com/codes-promo/zooplus	C:/wamp64/www/indus/www.dealabs.com/codes-promo/zooplus.html	(from https://www.dealabs.com/bons-plans)
15:39:26	584403/584403	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:24%20GMT	https://www.dealabs.com/codes-promo/motoblouz	C:/wamp64/www/indus/www.dealabs.com/codes-promo/motoblouz.html	(from https://www.dealabs.com/bons-plans)
15:39:26	502494/502494	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:25%20GMT	https://www.dealabs.com/codes-promo/chaussea	C:/wamp64/www/indus/www.dealabs.com/codes-promo/chaussea.html	(from https://www.dealabs.com/bons-plans)
15:39:27	651869/651869	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:25%20GMT	https://www.dealabs.com/codes-promo/dominos-pizza	C:/wamp64/www/indus/www.dealabs.com/codes-promo/dominos-pizza.html	(from https://www.dealabs.com/bons-plans)
15:39:27	311143/311143	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:26%20GMT	https://www.dealabs.com/bons-plans/ingdirect.fr	C:/wamp64/www/indus/www.dealabs.com/bons-plans/ingdirect.html	(from https://www.dealabs.com/bons-plans)
15:39:28	328263/328263	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:26%20GMT	https://www.dealabs.com/black-friday	C:/wamp64/www/indus/www.dealabs.com/black-friday.html	(from https://www.dealabs.com/bons-plans)
15:39:28	272954/272954	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:26%20GMT	https://www.dealabs.com/amazon-prime	C:/wamp64/www/indus/www.dealabs.com/amazon-prime.html	(from https://www.dealabs.com/bons-plans)
15:39:28	310878/310878	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:27%20GMT	https://www.dealabs.com/singles-day	C:/wamp64/www/indus/www.dealabs.com/singles-day.html	(from https://www.dealabs.com/bons-plans)
15:39:29	317950/317950	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:27%20GMT	https://www.dealabs.com/cyber-monday	C:/wamp64/www/indus/www.dealabs.com/cyber-monday.html	(from https://www.dealabs.com/bons-plans)
15:39:29	299325/299325	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:28%20GMT	https://www.dealabs.com/soldes-hiver	C:/wamp64/www/indus/www.dealabs.com/soldes-hiver.html	(from https://www.dealabs.com/bons-plans)
15:39:29	297742/297742	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:28%20GMT	https://www.dealabs.com/saint-valentin	C:/wamp64/www/indus/www.dealabs.com/saint-valentin.html	(from https://www.dealabs.com/bons-plans)
15:39:30	251062/251062	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:28%20GMT	https://www.dealabs.com/feedback	C:/wamp64/www/indus/www.dealabs.com/feedback.html	(from https://www.dealabs.com/bons-plans)
15:39:30	76271/76271	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:28%20GMT	https://www.dealabs.com/contact	C:/wamp64/www/indus/www.dealabs.com/contact.html	(from https://www.dealabs.com/bons-plans)
15:39:30	102886/102886	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:29%20GMT	https://www.dealabs.com/a-propos	C:/wamp64/www/indus/www.dealabs.com/a-propos.html	(from https://www.dealabs.com/bons-plans)
15:39:31	121547/121547	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:29%20GMT	https://www.dealabs.com/faq	C:/wamp64/www/indus/www.dealabs.com/faq.html	(from https://www.dealabs.com/bons-plans)
15:39:31	68617/68617	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:29%20GMT	https://www.dealabs.com/reglespublication	C:/wamp64/www/indus/www.dealabs.com/reglespublication.html	(from https://www.dealabs.com/bons-plans)
15:39:31	115035/115035	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:30%20GMT	https://www.dealabs.com/cgu	C:/wamp64/www/indus/www.dealabs.com/cgu.html	(from https://www.dealabs.com/bons-plans)
15:39:31	67157/67157	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:30%20GMT	https://www.dealabs.com/police-vie-privee	C:/wamp64/www/indus/www.dealabs.com/police-vie-privee.html	(from https://www.dealabs.com/bons-plans)
15:39:32	60405/60405	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:39:30%20GMT	https://www.dealabs.com/mentions-legales	C:/wamp64/www/indus/www.dealabs.com/mentions-legales.html	(from https://www.dealabs.com/bons-plans)
15:39:32	38604/38604	---MCZ	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202018%2014:39:30%20GMT	https://www.dealabs.com/rss/tout	C:/wamp64/www/indus/www.dealabs.com/rss/tout	(from https://www.dealabs.com/bons-plans)
15:39:32	15602/15602	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202018%2014:39:31%20GMT	https://www.dealabs.com/.ico	C:/wamp64/www/indus/www.dealabs.com/.ico	(from https://www.dealabs.com/bons-plans)
15:39:33	73886/73886	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Feb%202018%2014:39:31%20GMT	https://www.dealabs.com/groupe/.ico	C:/wamp64/www/indus/www.dealabs.com/groupe/.ico	(from https://www.dealabs.com/bons-plans)
15:39:34	4008/4008	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a8e8a70-fa8%22	https://assets.dealabs.com/assets/js/let-it-snow_a9e546.js	C:/wamp64/www/indus/assets.dealabs.com/assets/js/let-it-snow_a9e546.js	(from https://www.dealabs.com/bons-plans)
15:39:36	15594/15594	---MC-	302	error ('Found')	text/html	date:Thu,%2022%20Feb%202018%2014:39:33%20GMT	https://www.dealabs.com/submission/bons-plans/add	C:/wamp64/www/indus/www.dealabs.com/submission/bons-plans/add	(from https://www.dealabs.com/)
